401.000000,388.000000,358.000000,513.000000
482.000000,535.000000,439.000000,565.000000
204.000000,323.000000,179.000000,375.000000
204.000000,323.000000,226.000000,350.000000
45.000000,301.000000,35.000000,320.000000
559.000000,294.000000,539.000000,415.000000
358.000000,513.000000,433.000000,526.000000
163.000000,362.000000,113.000000,416.000000
19.000000,62.000000,87.000000,101.000000
87.000000,101.000000,143.000000,116.000000
296.000000,124.000000,319.000000,169.000000
168.000000,22.000000,236.000000,63.000000
229.000000,51.000000,239.000000,62.000000
211.000000,579.000000,459.000000,589.000000
239.000000,62.000000,296.000000,124.000000
161.000000,187.000000,196.000000,198.000000
162.000000,8.000000,369.000000,35.000000
369.000000,35.000000,296.000000,124.000000
204.000000,323.000000,233.000000,377.000000
433.000000,526.000000,439.000000,565.000000
125.000000,151.000000,161.000000,187.000000
99.000000,352.000000,163.000000,362.000000
269.000000,155.000000,308.000000,252.000000
369.000000,35.000000,319.000000,169.000000
253.000000,156.000000,308.000000,252.000000
52.000000,190.000000,45.000000,301.000000
253.000000,156.000000,257.000000,158.000000
264.000000,547.000000,211.000000,579.000000
185.000000,296.000000,211.000000,317.000000
257.000000,158.000000,308.000000,252.000000
369.000000,35.000000,239.000000,62.000000
35.000000,320.000000,7.000000,493.000000
236.000000,63.000000,222.000000,95.000000
308.000000,252.000000,438.000000,316.000000
319.000000,169.000000,308.000000,252.000000
296.000000,124.000000,257.000000,158.000000
239.000000,62.000000,222.000000,95.000000
366.000000,545.000000,439.000000,565.000000
164.000000,157.000000,161.000000,187.000000
401.000000,388.000000,433.000000,526.000000
113.000000,416.000000,149.000000,469.000000
19.000000,62.000000,35.000000,320.000000
143.000000,116.000000,164.000000,157.000000
